,day,dayofweek,hourofday,month,year,TemperatureF,Dew PointF,Humidity,Sea Level PressureIn,VisibilityMPH,Wind SpeedMPH
14399,23,1,23,8,2011,71.1,51.1,49,30.08,10,3.5
14400,24,2,0,8,2011,70,52,53,30.08,10,4.6
14401,24,2,1,8,2011,70,54,57,30.08,10,6.9
14402,24,2,2,8,2011,69.1,54,58,30.07,10,6.9
14403,24,2,3,8,2011,69.1,55,61,30.07,10,5.8
14404,24,2,4,8,2011,68,55.9,65,30.07,10,8.1
14405,24,2,5,8,2011,66.9,57.9,73,30.08,10,5.8
14406,24,2,6,8,2011,66.9,57.9,73,30.09,10,5.8
14407,24,2,7,8,2011,68,57.9,70,30.11,10,6.9
14408,24,2,8,8,2011,70,59,68,30.11,10,8.1
14409,24,2,9,8,2011,72,62.1,71,30.1,10,5.8
14410,24,2,10,8,2011,73.9,61,64,30.09,10,5.8
14411,24,2,11,8,2011,75.9,61,60,30.07,10,9.2
14412,24,2,12,8,2011,77,63,62,30.06,10,9.2
14413,24,2,13,8,2011,78.1,63,60,30.03,10,9.2
14414,24,2,14,8,2011,78.1,63,60,30.01,10,6.9
14415,24,2,15,8,2011,78.1,64,62,30,10,8.1
14416,24,2,16,8,2011,75.9,62.1,62,29.98,10,10.4
14417,24,2,17,8,2011,75,62.1,64,29.97,10,12.7
14418,24,2,18,8,2011,73.9,62.1,66,29.96,10,8.1
14419,24,2,19,8,2011,73.9,63,68,29.97,10,4.6
14420,24,2,20,8,2011,73.9,60.1,62,29.98,10,6.9
14421,24,2,21,8,2011,73.9,61,64,29.98,10,9.2
14422,24,2,22,8,2011,73,63,71,29.96,10,5.8
14423,24,2,23,8,2011,73,63,71,29.96,10,5.8
14424,25,3,0,8,2011,73,64,73,29.94,10,3.5
14425,25,3,1,8,2011,72,64.9,78,29.93,10,8.1
14426,25,3,2,8,2011,73,66,79,29.91,10,6.9
14427,25,3,3,8,2011,73,66.9,81,29.92,10,5.8
14428,25,3,4,8,2011,73,66.9,81,29.91,10,8.1
14429,25,3,5,8,2011,73,68,84,29.88,10,8.1
14430,25,3,6,8,2011,73,68,84,29.88,10,6.9
14431,25,3,7,8,2011,74,68.55,83,29.885,10,1.75
14432,25,3,8,8,2011,75.9,70,82,29.89,10,9.2
14433,25,3,9,8,2011,77,69.86666667,78.33333333,29.90666667,10,6.166666667
14434,25,3,10,8,2011,77,69.9,78.5,29.925,10,4.65
14435,25,3,11,8,2011,73.75,71.7,93.25,29.95,2.075,4.9
14436,25,3,12,8,2011,73.3,71.95,95.5,29.9425,0.85,3.2
14437,25,3,13,8,2011,73.56666667,73.26666667,99,29.92666667,3,5.366666667
14438,25,3,14,8,2011,73.73333333,72.2,94.66666667,29.9,4,4.233333333
14439,25,3,15,8,2011,73.525,72.85,97.75,29.905,2.825,6.05
14440,25,3,16,8,2011,73.2,72.25,96.5,29.885,5.5,5.75
14441,25,3,17,8,2011,75,71.1,87,29.86,8,8.1
14442,25,3,18,8,2011,75,70,84,29.88,9,6.9
14443,25,3,19,8,2011,73.9,69.1,85,29.89,10,11.5
14444,25,3,20,8,2011,73.9,69.1,85,29.91,10,8.1
14445,25,3,21,8,2011,73,69.1,87,29.93,10,8.1
14446,25,3,22,8,2011,73,68,84,29.92,10,4.6
14447,25,3,23,8,2011,73,69.1,87,29.94,10,5.8
14448,26,4,0,8,2011,72,70,93,29.94,9,0
14449,26,4,1,8,2011,72,69.1,91,29.94,8,0
14450,26,4,2,8,2011,71.35,69.45,93.5,29.945,8,2.9
14451,26,4,3,8,2011,72,69.1,91,29.94,7,0
14452,26,4,4,8,2011,71.1,69.1,93,29.95,6,3.5
14453,26,4,5,8,2011,72,69.1,91,29.96,6,0
14454,26,4,6,8,2011,72,69.1,91,29.99,5,0
14455,26,4,7,8,2011,72,69.1,91,30,5,0
14456,26,4,8,8,2011,75,70,84,30,7,4.6
14457,26,4,9,8,2011,75.9,70,82,30.01,6,0
14458,26,4,10,8,2011,78.8,69.8,74,30.04,9,4.6
14459,26,4,11,8,2011,78.42660944,62.24935622,60.27467811,29.96965665,8.532618026,4.607296137
14460,26,4,12,8,2011,78.1,70,76,30,9,0
14461,26,4,13,8,2011,78.1,71.1,79,29.99,8,0
14462,26,4,14,8,2011,80.1,70,71,29.98,9,0
14463,26,4,15,8,2011,80.1,68,67,29.96,10,0
14464,26,4,16,8,2011,80.1,69.1,69,29.95,10,3.5
14465,26,4,17,8,2011,79,68,69,29.95,10,0
14466,26,4,18,8,2011,77,68,74,29.94,10,3.5
14467,26,4,19,8,2011,75,69.1,82,29.95,9,6.9
14468,26,4,20,8,2011,75,70,84,29.96,6,0
14469,26,4,21,8,2011,75,69.1,82,29.97,8,4.6
14470,26,4,22,8,2011,75,69.1,82,29.96,9,3.5
14471,26,4,23,8,2011,75,70,84,29.96,7,3.5
14472,27,5,0,8,2011,75,70,84,29.95,8,0
14473,27,5,1,8,2011,75,71.1,87,29.92,9,0
14474,27,5,2,8,2011,75.1,71.8,89.5,29.93,9.5,0
14475,27,5,3,8,2011,75.55,71.8,88,29.915,8,0
14476,27,5,4,8,2011,75.1,72.3,91.5,29.905,6.5,0
14477,27,5,5,8,2011,73.56666667,73.26666667,99,29.9,5,0
14478,27,5,6,8,2011,74.425,73.05,95.25,29.9025,4.25,5.2
14479,27,5,7,8,2011,73.65,71.8,93.5,29.915,2.5,5.2
14480,27,5,8,8,2011,74.2,72.3,94,29.915,3.5,5.8
14481,27,5,9,8,2011,75.55,73.2,92.5,29.905,5,5.75
14482,27,5,10,8,2011,76.16666667,73.26666667,90.66666667,29.9,5,6.166666667
14483,27,5,11,8,2011,73.96666667,73.66666667,99,29.90166667,1.333333333,5.383333333
14484,27,5,12,8,2011,75.34,74.94,98.8,29.876,3,7.14
14485,27,5,13,8,2011,74.7,73.525,96,29.8575,1.775,6.925
14486,27,5,14,8,2011,75,75,100,29.8,2.5,8.1
14487,27,5,15,8,2011,75.15,74.875,99,29.7975,3.5,7.8
14488,27,5,16,8,2011,75,73.9,96,29.75,5,11.5
14489,27,5,17,8,2011,73.65,73.65,100,29.755,4,6.9
14490,27,5,18,8,2011,72,71.1,97,29.72,8,10.4
14491,27,5,19,8,2011,73.2,72.3,97,29.71,3.25,9.8
14492,27,5,20,8,2011,72.86666667,72.86666667,100,29.68833333,1.916666667,13.45
14493,27,5,21,8,2011,71.7,71.475,99.25,29.655,2.875,17
14494,27,5,22,8,2011,73.3,73.3,100,29.58,1.375,15.85
14495,27,5,23,8,2011,73.525,73.525,100,29.535,2.325,12.95
14496,28,6,0,8,2011,73.26666667,73.26666667,100,29.45,1.2,14.96666667
14497,28,6,1,8,2011,73.03333333,72.73333333,99,29.365,0.9,18.41666667
14498,28,6,2,8,2011,73.5,73.32,99.4,29.308,3,15.2
14499,28,6,3,8,2011,73.48333333,73.48333333,100,29.205,1.4,14.2
14500,28,6,4,8,2011,73.12,73.12,100,29.142,1.2,16.36
14501,28,6,5,8,2011,71.35,71.35,100,29.01,1.35,13.8
14502,28,6,6,8,2011,69.9,69.9,100,28.92,0.8,13.25
14503,28,6,7,8,2011,69.45,69.45,100,28.835,1.25,17.25
14504,28,6,8,8,2011,69.1,69.1,100,28.62,1,18.4
14505,28,6,9,8,2011,70.23333333,70.23333333,100,28.57,2.6,9.6
14506,28,6,10,8,2011,71.43333333,71.43333333,100,28.77,2.766666667,8.466666667
14507,28,6,11,8,2011,71.475,71.475,100,28.835,4.75,10.675
14508,28,6,12,8,2011,71.8,68.35,89,28.92,10,9.8
14509,28,6,13,8,2011,73,64.9,76,29.02,10,16.1
14510,28,6,14,8,2011,71.8,63.25,74.5,29.09,10,16.7
14511,28,6,15,8,2011,72,61,68,29.2,10,11.5
14512,28,6,16,8,2011,70,61,73,29.28,9,19.6
14513,28,6,17,8,2011,72,60.1,66,29.38,10,12.7
14514,28,6,18,8,2011,70,59,68,29.47,10,19.6
14515,28,6,19,8,2011,69.1,57.9,68,29.56,10,16.1
14516,28,6,20,8,2011,68,57,68,29.64,10,15
14517,28,6,21,8,2011,66.9,55.9,68,29.66,10,11.5
14518,28,6,22,8,2011,66,55,68,29.71,10,10.4
14519,28,6,23,8,2011,64.9,55,70,29.74,10,5.8
14520,29,0,0,8,2011,64.9,54,68,29.76,10,9.2
14521,29,0,1,8,2011,63,55,75,29.78,10,5.8
14522,29,0,2,8,2011,63,55,75,29.8,10,5.8
14523,29,0,3,8,2011,63,54,72,29.82,10,6.9
14524,29,0,4,8,2011,62.1,54,75,29.83,10,5.8
14525,29,0,5,8,2011,61,53.1,75,29.85,10,5.8
14526,29,0,6,8,2011,60.1,53.1,78,29.89,10,3.5
14527,29,0,7,8,2011,61,53.1,75,29.92,10,8.1
14528,29,0,8,8,2011,63,52,67,29.93,10,5.8
14529,29,0,9,8,2011,64.9,52,63,29.94,10,3.5
14530,29,0,10,8,2011,69.1,51.1,53,29.96,10,5.8
14531,29,0,11,8,2011,72,51.1,48,29.96,10,3.5
14532,29,0,12,8,2011,73.9,53.1,48,29.95,10,6.9
14533,29,0,13,8,2011,75.9,53.1,45,29.95,10,6.9
14534,29,0,14,8,2011,77,51.1,40,29.95,10,3.5
14535,29,0,15,8,2011,75.9,48.9,38,29.94,10,4.6
14536,29,0,16,8,2011,75.9,51.1,42,29.95,10,8.1
14537,29,0,17,8,2011,73.9,51.1,45,29.96,10,4.6
14538,29,0,18,8,2011,73.9,50,43,29.97,10,3.5
14539,29,0,19,8,2011,71.1,52,51,29.99,10,0
14540,29,0,20,8,2011,70,52,53,30.01,10,0
14541,29,0,21,8,2011,68,52,56,30.02,10,0
14542,29,0,22,8,2011,69.1,54,58,30.03,10,0
14543,29,0,23,8,2011,68,53.1,59,30.04,10,0
14544,30,1,0,8,2011,64.9,57,75,30.04,10,0
14545,30,1,1,8,2011,64,55.9,75,30.05,10,4.6
14546,30,1,2,8,2011,64,55.9,75,30.05,10,4.6
14547,30,1,3,8,2011,63,57,81,30.06,10,0
14548,30,1,4,8,2011,62.1,57.9,86,30.08,10,0
14549,30,1,5,8,2011,61,59,93,30.09,10,3.5
14550,30,1,6,8,2011,62.1,60.1,93,30.11,10,3.5
14551,30,1,7,8,2011,64.9,59,81,30.12,10,3.5
14552,30,1,8,8,2011,66.9,59,76,30.12,10,3.5
14553,30,1,9,8,2011,69.1,57,65,30.14,10,4.6
14554,30,1,10,8,2011,73,55,53,30.14,10,4.6
14555,30,1,11,8,2011,77,55,47,30.13,10,6.9
14556,30,1,12,8,2011,78.1,54,43,30.12,10,9.2
14557,30,1,13,8,2011,80.1,53.1,39,30.11,10,4.6
14558,30,1,14,8,2011,82,54,38,30.1,10,3.5
14559,30,1,15,8,2011,81,55.9,42,30.09,10,3.5
14560,30,1,16,8,2011,81,54,39,30.1,10,0
14561,30,1,17,8,2011,75,57.9,55,30.1,10,3.5
14562,30,1,18,8,2011,73.9,54,50,30.1,10,0
14563,30,1,19,8,2011,73,52,48,30.11,10,0
14564,30,1,20,8,2011,71.1,54,55,30.14,10,0
14565,30,1,21,8,2011,71.1,53.1,53,30.14,10,0
14566,30,1,22,8,2011,70,54,57,30.15,10,4.6
14567,30,1,23,8,2011,70,54,57,30.15,10,6.9
14568,31,2,0,8,2011,69.1,55.9,63,30.17,10,4.6
14569,31,2,1,8,2011,69.1,57,65,30.17,10,4.6
14570,31,2,2,8,2011,68,57.9,70,30.16,10,0
14571,31,2,3,8,2011,66.9,57.9,73,30.17,10,0
14572,31,2,4,8,2011,66.9,59,76,30.16,10,4.6
14573,31,2,5,8,2011,64,60.1,87,30.17,10,0
14574,31,2,6,8,2011,64,60.1,87,30.19,10,0
14575,31,2,7,8,2011,66.9,61,81,30.2,10,0
14576,31,2,8,8,2011,71.1,62.1,73,30.21,9,0
14577,31,2,9,8,2011,73.9,60.1,62,30.2,10,8.1
14578,31,2,10,8,2011,77,61,58,30.21,10,4.6
14579,31,2,11,8,2011,81,57.9,45,30.2,10,3.5
14580,31,2,12,8,2011,82.9,55,38,30.19,10,5.8
14581,31,2,13,8,2011,82,54,38,30.18,10,0
14582,31,2,14,8,2011,84,54,35,30.17,10,0
14583,31,2,15,8,2011,81,57,44,30.16,10,0
14584,31,2,16,8,2011,79,57,47,30.16,10,0
14585,31,2,17,8,2011,79,55.9,45,30.15,10,5.8
14586,31,2,18,8,2011,75.9,54,46,30.16,10,4.6
14587,31,2,19,8,2011,75,54,48,30.16,10,0
14588,31,2,20,8,2011,75,52,44,30.17,10,3.5
14589,31,2,21,8,2011,73,55,53,30.17,10,0
14590,31,2,22,8,2011,73,54,51,30.18,10,0
14591,31,2,23,8,2011,71.1,57.9,63,30.19,10,4.6
14592,1,3,0,9,2011,71.1,57.9,63,30.19,10,3.5
14593,1,3,1,9,2011,70,60.1,71,30.18,10,0
14594,1,3,2,9,2011,71.1,57.9,63,30.18,10,0
14595,1,3,3,9,2011,71.1,57.9,63,30.17,10,0
14596,1,3,4,9,2011,68,61,78,30.17,10,0
14597,1,3,5,9,2011,68,62.1,81,30.17,10,0
14598,1,3,6,9,2011,69.1,62.1,78,30.19,10,0
14599,1,3,7,9,2011,71.1,64,78,30.18,9,0
14600,1,3,8,9,2011,73,63,71,30.18,7,0
14601,1,3,9,9,2011,73.9,62.1,66,30.19,8,0
14602,1,3,10,9,2011,78.1,63,60,30.18,10,3.5
14603,1,3,11,9,2011,80.1,57.9,47,30.17,10,3.5
14604,1,3,12,9,2011,82,54,38,30.15,10,6.9
14605,1,3,13,9,2011,74.86563877,58.11365639,59.45374449,30.01823789,8.677092511,4.995594714
14606,1,3,14,9,2011,77,59,54,30.14,10,4.6
14607,1,3,15,9,2011,77,59,54,30.12,10,8.1
14608,1,3,16,9,2011,75,60.1,60,30.12,10,6.9
14609,1,3,17,9,2011,73,57,57,30.11,10,6.9
14610,1,3,18,9,2011,72,59,64,30.11,10,6.9
14611,1,3,19,9,2011,70,61,73,30.12,10,6.9
14612,1,3,20,9,2011,69.1,61,75,30.12,10,4.6
14613,1,3,21,9,2011,69.1,60.1,73,30.14,10,5.8
14614,1,3,22,9,2011,69.1,59,70,30.13,10,3.5
14615,1,3,23,9,2011,68,57.9,70,30.13,10,6.9
14616,2,4,0,9,2011,68,57.9,70,30.13,10,0
14617,2,4,1,9,2011,66.9,57.9,73,30.12,10,0
14618,2,4,2,9,2011,66.9,57,70,30.11,10,0
14619,2,4,3,9,2011,66,57.9,75,30.12,10,3.5
14620,2,4,4,9,2011,66,59,78,30.11,10,3.5
14621,2,4,5,9,2011,64.9,59,81,30.12,10,3.5
14622,2,4,6,9,2011,64.9,59,81,30.13,10,0
14623,2,4,7,9,2011,66.9,57,70,30.13,10,0
14624,2,4,8,9,2011,69.1,57.9,68,30.13,10,5.8
14625,2,4,9,9,2011,70,57.9,65,30.14,10,6.9
14626,2,4,10,9,2011,72,60.1,66,30.14,10,6.9
14627,2,4,11,9,2011,75.9,61,60,30.12,10,5.8
14628,2,4,12,9,2011,77,60.1,56,30.1,10,3.5
14629,2,4,13,9,2011,73.9,63,68,30.09,10,3.5
14630,2,4,14,9,2011,73.9,64,71,30.09,10,0
14631,2,4,15,9,2011,75,64,69,30.08,10,4.6
14632,2,4,16,9,2011,73.9,61,64,30.07,10,4.6
14633,2,4,17,9,2011,72,60.1,66,30.06,10,4.6
14634,2,4,18,9,2011,71.1,60.1,68,30.06,10,3.5
14635,2,4,19,9,2011,69.1,61,75,30.06,10,3.5
14636,2,4,20,9,2011,68,60.1,76,30.07,10,5.8
14637,2,4,21,9,2011,68,57.9,70,30.06,10,5.8
14638,2,4,22,9,2011,68,57,68,30.06,10,4.6
14639,2,4,23,9,2011,68,57,68,30.07,10,3.5
14640,3,5,0,9,2011,66.9,55.9,68,30.05,10,4.6
14641,3,5,1,9,2011,66.9,53.1,61,30.03,10,0
14642,3,5,2,9,2011,66.9,55,66,30.01,10,4.6
14643,3,5,3,9,2011,66.9,55.9,68,30,10,5.8
14644,3,5,4,9,2011,66.9,57.9,73,30.04,10,0
14645,3,5,5,9,2011,66,57,73,30.02,10,5.8
14646,3,5,6,9,2011,66,57.9,75,30.01,10,6.9
14647,3,5,7,9,2011,68,59,73,30.01,10,0
14648,3,5,8,9,2011,69.1,60.1,73,30,10,6.9
14649,3,5,9,9,2011,72,62.1,71,29.98,10,4.6
14650,3,5,10,9,2011,75,63,66,29.97,10,3.5
14651,3,5,11,9,2011,77,66,69,29.96,9,10.4
14652,3,5,12,9,2011,79,66.9,66,29.95,8,0
14653,3,5,13,9,2011,80.1,68,67,29.93,8,4.6
14654,3,5,14,9,2011,81,68,65,29.92,7,9.2
14655,3,5,15,9,2011,82,69.1,65,29.91,7,4.6
14656,3,5,16,9,2011,81,69.1,67,29.91,7,4.6
14657,3,5,17,9,2011,80.1,70,71,29.9,7,3.5
14658,3,5,18,9,2011,80.1,69.1,69,29.9,7,4.6
14659,3,5,19,9,2011,79,68,69,29.91,8,0
14660,3,5,20,9,2011,77,69.1,76,29.92,8,3.5
14661,3,5,21,9,2011,77,68,74,29.92,8,4.6
14662,3,5,22,9,2011,77,68,74,29.93,9,5.8
14663,3,5,23,9,2011,75,69.1,82,29.93,9,4.6
14664,4,6,0,9,2011,73.9,68,82,29.92,9,9.2
14665,4,6,1,9,2011,73,66.9,81,29.91,10,6.9
14666,4,6,2,9,2011,73.2,66.1,78.5,29.925,10,2.9
14667,4,6,3,9,2011,73,66,79,29.9,10,0
14668,4,6,4,9,2011,73,66,79,29.9,10,3.5
14669,4,6,5,9,2011,73,66.9,81,29.91,10,3.5
14670,4,6,6,9,2011,72,66.9,84,29.93,10,8.1
14671,4,6,7,9,2011,73,66.9,81,29.93,8,3.5
14672,4,6,8,9,2011,73.9,68,82,29.92,8,5.8
14673,4,6,9,9,2011,75.9,68,76,29.93,8,9.2
14674,4,6,10,9,2011,79,70,74,29.91,7,4.6
14675,4,6,11,9,2011,81,70,69,29.91,7,8.1
14676,4,6,12,9,2011,82.9,71.1,67,29.89,6,5.8
14677,4,6,13,9,2011,84.9,73,67,29.88,7,5.8
14678,4,6,14,9,2011,84.9,72,65,29.86,7,5.8
14679,4,6,15,9,2011,82,73,74,29.84,7,4.6
14680,4,6,16,9,2011,81,72,74,29.85,7,3.5
14681,4,6,17,9,2011,80.1,72,76,29.83,7,4.6
14682,4,6,18,9,2011,80.1,71.1,74,29.82,7,4.6
14683,4,6,19,9,2011,79,71.1,77,29.83,9,5.8
14684,4,6,20,9,2011,77,70,79,29.84,9,5.8
14685,4,6,21,9,2011,77,70,79,29.86,8,3.5
14686,4,6,22,9,2011,75.9,68,76,29.86,9,3.5
14687,4,6,23,9,2011,75,66.9,76,29.85,9,5.8
14688,5,0,0,9,2011,73.9,66.9,79,29.84,9,5.8
14689,5,0,1,9,2011,73.9,64.9,73,29.85,9,9.2
14690,5,0,2,9,2011,73,64.9,76,29.83,8,5.8
14691,5,0,3,9,2011,73,66,79,29.83,9,5.8
14692,5,0,4,9,2011,72,66,81,29.83,8,3.5
14693,5,0,5,9,2011,72,66,81,29.81,9,0
14694,5,0,6,9,2011,72,66,81,29.82,8,4.6
14695,5,0,7,9,2011,73,66.9,81,29.82,9,3.5
14696,5,0,8,9,2011,73.9,69.1,85,29.81,8,6.9
14697,5,0,9,9,2011,75.55,69.9,82.5,29.83,8.5,4.05
14698,5,0,10,9,2011,77,69.1,76,29.82,9,3.5
14699,5,0,11,9,2011,79.45,69.9,72.5,29.825,10,5.2
14700,5,0,12,9,2011,80.1,72,76,29.81,10,5.8
14701,5,0,13,9,2011,79,72,79,29.8,10,3.5
14702,5,0,14,9,2011,80.1,71.1,74,29.78,10,4.6
14703,5,0,15,9,2011,79,70,74,29.78,10,8.1
14704,5,0,16,9,2011,78.1,70,76,29.77,10,6.9
14705,5,0,17,9,2011,77,69.1,76,29.76,10,4.6
14706,5,0,18,9,2011,75,69.1,82,29.77,10,8.1
14707,5,0,19,9,2011,73.9,69.1,85,29.78,10,6.9
14708,5,0,20,9,2011,73.9,70,87,29.8,10,3.5
14709,5,0,21,9,2011,75,70,84,29.79,10,4.6
14710,5,0,22,9,2011,75,69.1,82,29.79,10,4.6
14711,5,0,23,9,2011,74.2,69.9,86,29.795,10,5.2
14712,6,1,0,9,2011,75,70,84,29.79,10,6.9
14713,6,1,1,9,2011,68.83333333,65.76666667,89.66666667,29.83,5.833333333,7.3
14714,6,1,2,9,2011,65.875,64.3,94.75,29.845,5.125,4.325
14715,6,1,3,9,2011,64.3,64.3,100,29.865,5.875,0
14716,6,1,4,9,2011,63.15,62.025,96.25,29.885,3.95,0
14717,6,1,5,9,2011,62.43333333,60.56666667,93.66666667,29.89333333,8.333333333,5
14718,6,1,6,9,2011,62.1,60.1,93,29.92,10,9.2
14719,6,1,7,9,2011,62.73333333,60.86666667,93.66666667,29.95333333,10,9.6
14720,6,1,8,9,2011,63,61,93,29.98,7,8.1
14721,6,1,9,9,2011,60.9,59,93.5,30,7,11.55
14722,6,1,10,9,2011,60.85,59.45,95.25,30.0275,5.375,6.35
14723,6,1,11,9,2011,60.86666667,60.56666667,99,30.04333333,3.266666667,8.466666667
14724,6,1,12,9,2011,60.7,60.18571429,98.28571429,30.07142857,1.771428571,7.914285714
14725,6,1,13,9,2011,60.86666667,60.56666667,99,30.07,3.666666667,9.233333333
14726,6,1,14,9,2011,60.84,60.66,99.4,30.068,2.4,7.14
14727,6,1,15,9,2011,60.83333333,60.68333333,99.5,30.07833333,2.083333333,7.866666667
14728,6,1,16,9,2011,60.86666667,60.56666667,99,30.08666667,2.433333333,9.6
14729,6,1,17,9,2011,60.86666667,60.56666667,99,30.08666667,1.433333333,10
14730,6,1,18,9,2011,60.9,60.9,100,30.09,1.2,10.35
14731,6,1,19,9,2011,60.86666667,60.86666667,100,30.12333333,1.933333333,6.566666667
14732,6,1,20,9,2011,61.45,60.9,98,30.11,5,11.5
14733,6,1,21,9,2011,61,61,100,30.11,5,8.1
14734,6,1,22,9,2011,62.35,60.9,95,30.115,8.5,13.85
14735,6,1,23,9,2011,62.35,60.9,95,30.11,9,11.5
14736,7,2,0,9,2011,62.475,62.025,98.5,30.125,3,9.225
14737,7,2,1,9,2011,62.1,61,96,30.09,3,9.2
14738,7,2,2,9,2011,62.1,62.1,100,30.09,5,9.2
14739,7,2,3,9,2011,62.1,62.1,100,30.08,4,9.2
14740,7,2,4,9,2011,63,62.1,97,30.09,5,11.5
14741,7,2,5,9,2011,63,62.1,97,30.08,5,10.4
14742,7,2,6,9,2011,63,63,100,30.09,2,6.9
14743,7,2,7,9,2011,62.73333333,62.43333333,99,30.11666667,1.666666667,10.73333333
14744,7,2,8,9,2011,62.8,62.8,100,30.11,2.15,12.1
14745,7,2,9,9,2011,64.2,63.3,97,30.12,3.5,13.8
14746,7,2,10,9,2011,64.56666667,64.26666667,99,30.12,2.666666667,12.3
14747,7,2,11,9,2011,64.93333333,64.56666667,98.66666667,30.11333333,3.833333333,13.43333333
14748,7,2,12,9,2011,66,66,100,30.08,2.5,8.1
14749,7,2,13,9,2011,66.43333333,66.43333333,100,30.10666667,2.766666667,11.5
14750,7,2,14,9,2011,66.43333333,66.13333333,99,30.1,3.166666667,14.2
14751,7,2,15,9,2011,66.825,66.15,97.75,30.085,4.75,15.825
14752,7,2,16,9,2011,66.9,66,97,30.06,7,17.3
14753,7,2,17,9,2011,66.9,66,97,30.06,4,10.4
14754,7,2,18,9,2011,66.16,66.16,100,30.08,3.06,13.16
14755,7,2,19,9,2011,66,66,100,30.06,7,13.8
14756,7,2,20,9,2011,66,66,100,30.07,7,11.5
14757,7,2,21,9,2011,66.13333333,66.13333333,100,30.06666667,3.6,11.93333333
14758,7,2,22,9,2011,66,64.9,96,30.04,5,11.5
14759,7,2,23,9,2011,64.5,64.5,100,30.044,2.56,6.68
14760,8,3,0,9,2011,64.5,64.5,100,30.038,3.2,0
14761,8,3,1,9,2011,64.26666667,64.26666667,100,30.02333333,2.933333333,1.166666667
14762,8,3,2,9,2011,64,64,100,29.99,5,0
14763,8,3,3,9,2011,64.26666667,64.26666667,100,30.00666667,2.6,5.766666667
14764,8,3,4,9,2011,64,64,100,30,9,9.2
14765,8,3,5,9,2011,63.7,63.7,100,30.04,3,5.8
14766,8,3,6,9,2011,62.73333333,62.73333333,100,30.06666667,1.233333333,7.7
14767,8,3,7,9,2011,63.3,63.3,100,30.05,9.5,1.75
14768,8,3,8,9,2011,64.9,64,97,30.04,10,0
14769,8,3,9,9,2011,66,66,100,30.05,10,4.6
14770,8,3,10,9,2011,69,66.55,92,30.055,10,3.45
14771,8,3,11,9,2011,70.9,66.2,88,30.05,10,12.65
14772,8,3,12,9,2011,75.9,66.2,88,30.02,10,9.2
14773,8,3,13,9,2011,78.1,66.2,88,29.99,10,8.1
14774,8,3,14,9,2011,79,66.2,88,29.97,10,5.8
14775,8,3,15,9,2011,77,66.2,88,29.94,10,5.8
14776,8,3,16,9,2011,75.9,70,82,29.92,10,3.5
14777,8,3,17,9,2011,75,69.1,82,29.92,10,4.6
14778,8,3,18,9,2011,73.2,68.9,86,29.945,10,5.8
14779,8,3,19,9,2011,73,68,84,29.93,10,8.1
14780,8,3,20,9,2011,71.8,67.1,85,29.965,10,9.8
14781,8,3,21,9,2011,71.35,66.1,83.5,29.97,10,11.55
14782,8,3,22,9,2011,70.8,66.1,85,29.955,10,10.4
14783,8,3,23,9,2011,69.9,66.1,87.5,29.925,10,7.5
14784,9,4,0,9,2011,69.45,64.65,85,29.915,10,8.65
14785,9,4,1,9,2011,69.56666667,64.56666667,84.33333333,29.92,10,5.766666667
14786,9,4,2,9,2011,68,64,87,29.89,10,4.6
14787,9,4,3,9,2011,67.45,64.65,90.5,29.89,10,4.65
14788,9,4,4,9,2011,66.9,64,90,29.87,10,5.8
14789,9,4,5,9,2011,66.43333333,64.26666667,92.66666667,29.88333333,10,3.866666667
14790,9,4,6,9,2011,66.55,64.2,92,29.875,10,4.05
14791,9,4,7,9,2011,68,64.9,90,29.87,10,0
14792,9,4,8,9,2011,69.9,64.2,82,29.88,10,5.2
14793,9,4,9,9,2011,71.35,64.2,78,29.885,10,6.35
14794,9,4,10,9,2011,73.9,66,76,29.86,10,9.2
14795,9,4,11,9,2011,78.1,66,66,29.84,10,5.8
14796,9,4,12,9,2011,81,66.9,62,29.82,10,0
14797,9,4,13,9,2011,82.9,66,56,29.81,10,4.6
14798,9,4,14,9,2011,82.9,66,56,29.81,10,4.6
14799,9,4,15,9,2011,82,66,58,29.79,10,6.9
14800,9,4,16,9,2011,82,64.9,56,29.8,10,6.9
14801,9,4,17,9,2011,81,64.9,58,29.79,10,4.6
14802,9,4,18,9,2011,80.1,66,62,29.8,10,6.9
14803,9,4,19,9,2011,79,66,64,29.81,10,3.5
14804,9,4,20,9,2011,78.1,68,71,29.84,10,3.5
14805,9,4,21,9,2011,78.1,69.1,74,29.85,10,5.8
14806,9,4,22,9,2011,77,69.1,76,29.85,10,3.5
14807,9,4,23,9,2011,75.9,68,76,29.85,10,0
14808,10,5,0,9,2011,73.9,69.1,85,29.85,10,0
14809,10,5,1,9,2011,73.9,68,82,29.86,10,0
14810,10,5,2,9,2011,72,69.1,91,29.86,10,0
14811,10,5,3,9,2011,72,66.9,84,29.85,10,4.6
14812,10,5,4,9,2011,72,64,76,29.86,10,3.5
14813,10,5,5,9,2011,72,60.1,66,29.86,10,5.8
14814,10,5,6,9,2011,72,61,68,29.88,10,0
14815,10,5,7,9,2011,71.1,62.1,73,29.89,10,3.5
14816,10,5,8,9,2011,71.1,62.1,73,29.9,10,3.5
14817,10,5,9,9,2011,73,62.1,68,29.91,10,9.2
14818,10,5,10,9,2011,75,63,66,29.92,10,5.8
14819,10,5,11,9,2011,73.9,63,68,29.92,10,8.1
